CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017324,17324,COLMADO MI GENTE,"C/ESPAÑA #100,EL CONGO",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4569034576416,-70.7032557896205,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151001336,Sin Visita Efectiva,Elegible,19.4569034576416,-70.7032557896205,19.4569034576416-70.7032557896205,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,34.0,0.0,TITULAR,9000017324,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000018182,18182,COLMADO CRUZ,"C/O,#7,LOS SALADOS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,304,MEDINA FAÑA ANSHERLY YAMILE,MEDINA FAÑA ANSHERLY YAMILE,ALEXANDER MARTE,ALEXANDER MARTE,19.4896664619446,-70.7084140777588,304 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151002835,Ultima Aprobada,Elegible,19.48966833333333,-70.70842166666667,19.4896683333333-70.7084216666667,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,17.0,0.0,TITULAR,9000018182,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000030313,30313,COLMADO LAIS,"C/LUIS A. CASTILLO, CASTILLO",DEYBI VARGAS,DUARTE,DUARTE,SAN FRANCISCO DE MACORÍS (CENTRO),TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.2083797454833,-70.0286254882812,337 SAN FRANCISCO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154001020,Ultima Aprobada,Elegible,19.20838263333333,-70.0286697,19.2083826333333-70.0286697,ELEGIBLE,NO,T,T,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,40.0,0.0,TITULAR,9000030313,,3.0,JORGE LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034609,34609,PASTELERIA CHICHITA_SRL_,C/ GRAL. LEGER Ñ58,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41542,-70.1079,446 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005824,Ultima Aprobada,Elegible,18.4168697,-70.1095874,18.4168697-70.1095874,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,45.0,0.0,TITULAR,9000034609,,3.0,ARILEYSIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034709,34709,POLLO D FELO EXPRES,AV. LIBERTAD Ñ 12,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4156670570374,-70.1070613861084,445 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005882,Ultima Aprobada,Elegible,18.41530726756901,-70.10698311030865,18.415307267569-70.1069831103086,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,42.0,0.0,TITULAR,9000034709,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034795,34795,COL. JHONNYFER,C PADRE AYALA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4152988433838,-70.1092269897461,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005935,Ultima Aprobada,Elegible,18.41556132305413,-70.10938092134893,18.4155613230541-70.1093809213489,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,43.0,0.0,TITULAR,9000034795,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034847,34847,COL. GUANCHO,C/ FRANCISCO DESPRADEL Ñ 10,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,469,YUNIOR ARMANDO SANCHEZ ABREU,YUNIOR ARMANDO SANCHEZ ABREU,KELVIN ABAD SC,KELVIN ABAD SC,18.4042159489223,-70.1150970458984,469 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007107,Ultima Aprobada,Elegible,18.4042259,-70.11513292,18.4042259-70.11513292,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,2.0,Día 2,35.0,0.0,TITULAR,9000034847,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034932,34932,SUPER COLMADO EL PROGRESO,C/ PRIMERA  KM4 CAMBITA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DEL PUEBLO,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4073176383972,-70.139554977417,449 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004154,Ultima Aprobada,Elegible,18.40738981,-70.13957728,18.40738981-70.13957728,ELEGIBLE,NO,T,T,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,10.0,0.0,TITULAR,9000034932,,1.0,ARILEYSIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035674,35674,COL. SANDY III,"C/LEGER, N0.59 CENTRO DE LA CIUDAD, S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4172871112823,-70.1098232269287,446 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004448,Ultima Aprobada,Elegible,18.41731681,-70.10977579,18.41731681-70.10977579,ELEGIBLE,NO,T,T PANEL,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,46.0,0.0,TITULAR,9000035674,,3.0,ARILEYSIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035684,35684,COL. COMERCIAL ERNESTO,CALLE PRIMERA 3  ZONA VERDE CENTRO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4164368311564,-70.1065457661947,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004452,Ultima Aprobada,Elegible,18.41643532,-70.10654294,18.41643532-70.10654294,ELEGIBLE,NO,T,T PANEL,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,41.0,0.0,TITULAR,9000035684,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000024046,24046,COLMADO LOS MUCHACHOS,C/13 ESQ. 17 #28. CIEN FUEGO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,408,BRAYAN FRIAS ESPINAL,BRAYAN FRIAS ESPINAL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4811840057373,-70.7437705993652,408 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025850,Ultima Aprobada,Elegible,19.48113166666667,-70.74383166666667,19.4811316666667-70.7438316666667,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000024046,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000041584,41584,LA TINTORERA DEL MAR,"C\ 6 EDIFICIO D1, APARTAMENTO 1A, VILLA PROGRESO",SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,MATANCITA,TRADICIONAL,314,JOSE LUIS FEBLES BELTRAN,JOSE LUIS FEBLES BELTRAN,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.3496345943875,-69.8204040527344,314 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152002454,Ultima Aprobada,Elegible,19.3496933,-69.8205449,19.3496933-69.8205449,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,1.0,Día 1,1.0,1.0,TITULAR,9000041584,,1.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000035398,35398,COLMADO CALDERON,"LA TOMA, VILLA FUNDACION",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,VILLA FUNDACIÓN,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4290418624878,-70.1237306594849,449 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004327,Ultima Aprobada,Elegible,18.4290458,-70.1238212,18.4290458-70.1238212,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000035398,,1.0,ARILEYSIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035433,35433,COL. MORETA,"C/ELCILIA PEPIN, FRENTE A LA ESCUELA DE CANASTICA",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4017028808594,-70.1268951416016,450 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004349,Ultima Incidencia,No Elegible,18.40175915,-70.12691,18.40175915-70.12691,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000035433,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000036302,36302,COL TONIN,"C/LOS REGIDORES ESQ. FERNANDO LA PAE,MADRE VIEJA.S",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4059032440186,-70.1017807006836,445 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004627,Sin Visita Efectiva,Elegible,18.4059032440186,-70.1017807006836,18.4059032440186-70.1017807006836,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000036302,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000060063,60063,COL VICTOR,AV DUARTE,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LA ZURZA,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.50572968,-69.91133881,395 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150018034,Ultima Aprobada,Elegible,18.50562884,-69.91140817,18.50562884-69.91140817,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,7.0,0.0,TITULAR,9000060063,,1.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000061145,61145,COLMADO LA VECINDAD,PROFESOR JUAN BOSH,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.5417242050171,-69.884786605835,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153011715,Ultima Aprobada,Elegible,18.54171915516786,-69.88478344103106,18.5417191551679-69.8847834410311,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,40.0,0.0,TITULAR,9000061145,,3.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000061336,61336,COLMADO CRISMEILI,ROMON MATIAS MELLA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5530786514282,-69.8996429443359,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153011754,Ultima Aprobada,Elegible,18.553075,-69.89957833333332,18.553075-69.8995783333333,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,30.0,0.0,TITULAR,9000061336,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000067689,67689,COLMADO TAVAREZ II,CALLE PROYECTO ESQ CALLE  4,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS SALADOS,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4924266338348,-70.7096004486084,311 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151019477,Ultima Aprobada,Elegible,19.49245901,-70.70963226,19.49245901-70.70963226,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,19.0,0.0,TITULAR,9000067689,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000036036,36036,COL BADEGA RIVERA,CALLE ANGOMA 10 VILLA MERCEDES,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40673828125,-70.1032810211182,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004558,Sin Visita,Elegible,18.40673828125,-70.1032810211182,18.40673828125-70.1032810211182,ELEGIBLE,NO,T,T,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,38.0,0.0,TITULAR,9000036036,,3.0,ARILEYSIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000072081,72081,COLMADO ALEGRIA,16 ESQ 24,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,364,JORVIN GOMEZ,JORVIN GOMEZ,FABIEL PEÑA,FABIEL PEÑA,18.5474004745483,-69.8564367294312,364 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153012452,Ultima Aprobada,Elegible,18.54741482790205,-69.856484828294,18.547414827902-69.856484828294,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,48.0,0.0,TITULAR,9000072081,,3.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000072339,72339,COLMAOD LOS SOCIOS,EL SOL MANZ 3 EDIF C,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5441329479218,-69.9280138015747,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153012626,Ultima Aprobada,Elegible,18.54413666666667,-69.92808166666667,18.5441366666667-69.9280816666667,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,20.0,0.0,TITULAR,9000072339,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074717,74717,MINI BODEGA EL PRIMO,PABLO  SEXTO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.5011450449626,-69.9301300048828,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006506,Ultima Aprobada,Elegible,18.50124666666667,-69.930275,18.5012466666667-69.930275,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,39.0,0.0,TITULAR,9000074717,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,NAGUA,ZONA ESTE,9000040907,40907,COLMADO GOMEZ (MANUEL GOMEZ),"C/PRINCIPAL,# 29 FACTORIA EL P",SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.258846282959,-69.8925298055013,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152000326,Sin Visita,Elegible,19.258846282959,-69.8925298055013,19.258846282959-69.8925298055013,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,36.0,0.0,TITULAR,9000040907,,2.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000041308,41308,COLMADO XIOMARA,CALLE LUPERON #140 SANCHEZ,SAUL GIL,SAMANÁ,SAMANÁ,CENTRO DEL PUEBLO,TRADICIONAL,308,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.2290832519531,-69.6147247314453,308 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152001306,Sin Visita,Elegible,19.2290832519531,-69.6147247314453,19.2290832519531-69.6147247314453,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,46.0,0.0,TITULAR,9000041308,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034911,34911,COL. WILLIAN,HERMANAS MIRABAL Ñ 55,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4018783569336,-70.1489601135254,450 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004141,Sin Visita,Elegible,18.4018783569336,-70.1489601135254,18.4018783569336-70.1489601135254,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034911,,1.0,ARILEYSIS,Cargar
SI,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000098206,98206,COMEDOR NUEVO MILENIO,CARMEN MENDOZA DE CORNIEL,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,EL MILLÓN,TRADICIONAL,317,FREYMI JOSE CASTRO PEREZ,FREYMI JOSE CASTRO PEREZ,RAMON CUELLO HN,RAMON CUELLO HN,18.46559,-69.95266,317 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008604,Ultima Aprobada,Elegible,18.46572375,-69.95258213,18.46572375-69.95258213,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,6.0,0.0,TITULAR,9000098206,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000060858,60858,ESFUERZO SUPER FRIAS,CALLE INGENIO NUEVO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.3729842503866,-70.1505940755208,447 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004935,Sin Visita,Elegible,18.3729842503866,-70.1505940755208,18.3729842503866-70.1505940755208,ELEGIBLE,NO,T,T,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,2.0,Día 2,20.0,0.0,TITULAR,9000060858,,2.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000081452,81452,COLMADO YENELY,BARRIO LAS FLORES LA PICHINGA DEL POZO,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.2677872975667,-69.8710734049479,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152007357,Sin Visita,Elegible,19.2677872975667,-69.8710734049479,19.2677872975667-69.8710734049479,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,34.0,0.0,TITULAR,9000081452,,2.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000096567,96567,BODEGA LA ESPERANZA,1RA ESQUINA 06,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTA CRUZ,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.5318584442,-69.9186019897,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017044,Sin Visita,Elegible,18.5318584442,-69.9186019897,18.5318584442-69.9186019897,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,8.0,0.0,TITULAR,9000096567,,1.0,JEAN LUIS,Cargar
SI,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000102391,102391,COMEDOR EL BUEN SAZON,C CABABACOA,DEYBI VARGAS,SANTIAGO,SANTIAGO,BARRIO LINDO,C&B,373,LUIS DOMINGUEZ,LUIS DOMINGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.42827225,-70.67794037,373 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151024884,Ultima Aprobada,Elegible,19.4280285,-70.6779895,19.4280285-70.6779895,ELEGIBLE,NO,T,T PANEL,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,39.0,0.0,TITULAR,9000102391,,3.0,YARLENYS,Cargar
